exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,8,OMP+OFF,8,32,32,32,0,7796648,7796648,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,8,OMP+OFF,8,32,32,32,0,9114106,9114106,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,8,OMP+OFF,8,32,32,32,0,8661261,8661261,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,6,OMP+OFF,6,32,32,32,0,9746006,9746006,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,6,OMP+OFF,6,32,32,32,0,9394283,9394283,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,64,6,OMP+OFF,6,32,32,32,0,9545207,9545207,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,64,6,OMP+OFF,6,32,32,32,0,9066086,9066086,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,128,6,OMP+OFF,6,32,32,32,0,7415523,7415523,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,6,OMP+OFF,6,32,32,32,0,8233766,8233766,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,6,OMP+OFF,6,32,32,32,0,8223174,8223174,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,6,OMP+OFF,6,32,32,32,0,8544188,8544188,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,4,OMP+OFF,4,32,32,32,0,8975843,8975843,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,4,OMP+OFF,4,32,32,32,0,12483541,12483541,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,64,4,OMP+OFF,4,32,32,32,0,9027368,9027368,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,64,4,OMP+OFF,4,32,32,32,0,8119757,8119757,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,128,4,OMP+OFF,4,32,32,32,0,7666638,7666638,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,4,OMP+OFF,4,32,32,32,0,9821451,9821451,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,4,OMP+OFF,4,32,32,32,0,8588089,8588089,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,4,OMP+OFF,4,32,32,32,0,7950974,7950974,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,2,OMP+OFF,2,32,32,32,0,7276839,7276839,0,0,0,0,0,1,0,0,0
