"","exp","version","schedule","chunk_size","num_threads","size_of_data","NI","NJ","NK","N","mean_orig","mean_omp","mean_omp_off","mean_cuda_kernel_1","mean_cuda_kernel_2","mean_cuda_kernel_3","mean_cuda","mean_dt_h2d","mean_dt_d2h","sd_orig","sd_omp","sd_omp_off","sd_cuda_kernel_1","sd_cuda_kernel_2","sd_cuda_kernel_3","sd_cuda","sd_dt_h2d","sd_dt_d2h","se_orig","se_omp","se_omp_off","se_cuda_kernel_1","se_cuda_kernel_2","se_cuda_kernel_3","se_cuda","se_dt_h2d","se_dt_d2h","mean_plot_value","se_plot_value","sd_plot_value","sum_work_finish_before_offload_decision","sum_reach_offload_decision_point","sum_decided_by_offloading","sum_made_the_offloading"
"71","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"TINY_DATASET",128,128,128,10,3748152.5,12703130.9,12703130.9,0,0,0,0,0,0,991331.837075871,2594127.29859555,2594127.29859555,0,0,0,0,0,0,313486.652219871,820335.080398164,820335.080398164,0,0,0,0,0,0,12703130.9,820335.080398164,2594127.29859555,10,0,0,0
"72","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"TOY_DATASET",32,32,32,10,54170.7,13632410.4,13632410.4,0,0,0,0,0,0,45638.0382872786,8682171.86710807,8682171.86710807,0,0,0,0,0,0,14432.014892977,2745543.81370982,2745543.81370982,0,0,0,0,0,0,13632410.4,2745543.81370982,8682171.86710807,10,0,0,0
"73","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"EXTRALARGE_DATASET",4096,4096,4096,10,926854075246.7,140847479665.1,140847479665.1,0,0,0,0,0,0,147600549885.797,22456154825.0758,22456154825.0758,0,0,0,0,0,0,46675392153.2424,7101259673.66196,7101259673.66196,0,0,0,0,0,0,140847479665.1,7101259673.66196,22456154825.0758,10,0,0,0
"74","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"LARGE_DATASET",2048,2048,2048,10,108702201211.5,17256693440.5,17256693440.5,0,0,0,0,0,0,31660690203.8615,2177537189.60823,2177537189.60823,0,0,0,0,0,0,10011989333.7183,688597720.888394,688597720.888394,0,0,0,0,0,0,17256693440.5,688597720.888394,2177537189.60823,10,0,0,0
"75","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"MEDIUM_DATASET",512,512,512,10,459029892.2,94830750.3,94830750.3,0,0,0,0,0,0,20827312.939774,16067250.337526,16067250.337526,0,0,0,0,0,0,6586174.6430783,5080910.68026914,5080910.68026914,0,0,0,0,0,0,94830750.3,5080910.68026914,16067250.337526,10,0,0,0
"76","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"MINI_DATASET",64,64,64,10,365436.4,12414797.2,12414797.2,0,0,0,0,0,0,56487.0658092039,1200785.19782046,1200785.19782046,0,0,0,0,0,0,17862.7786296907,379721.62057285,379721.62057285,0,0,0,0,0,0,12414797.2,379721.62057285,1200785.19782046,10,0,0,0
"77","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"SMALL_DATASET",256,256,256,10,37815770,14834672.6,14834672.6,0,0,0,0,0,0,807313.599116918,966614.003110836,966614.003110836,0,0,0,0,0,0,255294.975923756,305670.186804333,305670.186804333,0,0,0,0,0,0,14834672.6,305670.186804333,966614.003110836,10,0,0,0
"78","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"STANDARD_DATASET",1024,1024,1024,10,8103702204.1,880683438.2,880683438.2,0,0,0,0,0,0,277939021.070299,46614676.942308,46614676.942308,0,0,0,0,0,0,87892035.7219675,14740855.1530626,14740855.1530626,0,0,0,0,0,0,880683438.2,14740855.1530626,46614676.942308,10,0,0,0
"79","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"TINY_DATASET",128,128,128,10,3381499.8,11043554.6,11043554.6,0,0,0,0,0,0,148668.646865138,1354149.45238444,1354149.45238444,0,0,0,0,0,0,47013.1540749088,428219.656180454,428219.656180454,0,0,0,0,0,0,11043554.6,428219.656180454,1354149.45238444,10,0,0,0
"80","overhead-no-offloading","OMP+OFF","DYNAMIC",16,18,"TOY_DATASET",32,32,32,10,40446.5,10634507.5,10634507.5,0,0,0,0,0,0,2955.94380490864,601339.574547988,601339.574547988,0,0,0,0,0,0,934.751505897572,190160.270276826,190160.270276826,0,0,0,0,0,0,10634507.5,190160.270276826,601339.574547988,10,0,0,0
"81","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"EXTRALARGE_DATASET",4096,4096,4096,10,919607438330.9,151497778279.2,151497778279.2,0,0,0,0,0,0,53443627380.565,35287233576.6247,35287233576.6247,0,0,0,0,0,0,16900358894.3924,11158803042.8504,11158803042.8504,0,0,0,0,0,0,151497778279.2,11158803042.8504,35287233576.6247,10,0,0,0
"82","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"LARGE_DATASET",2048,2048,2048,10,124055355363,17131544294.1,17131544294.1,0,0,0,0,0,0,47290751561.3106,1881685253.40589,1881685253.40589,0,0,0,0,0,0,14954648719.4906,595041124.031372,595041124.031372,0,0,0,0,0,0,17131544294.1,595041124.031372,1881685253.40589,10,0,0,0
"83","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"MEDIUM_DATASET",512,512,512,10,434276798.6,96510675.2,96510675.2,0,0,0,0,0,0,67133147.9908227,20282433.8932084,20282433.8932084,0,0,0,0,0,0,21229365.4148156,6413868.75943349,6413868.75943349,0,0,0,0,0,0,96510675.2,6413868.75943349,20282433.8932084,10,0,0,0
"84","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"MINI_DATASET",64,64,64,10,358417,12012056.9,12012056.9,0,0,0,0,0,0,292161.483157669,8734431.84116301,8734431.84116301,0,0,0,0,0,0,92389.5731351157,2762069.86855731,2762069.86855731,0,0,0,0,0,0,12012056.9,2762069.86855731,8734431.84116301,10,0,0,0
"85","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"SMALL_DATASET",256,256,256,10,43333287.3,16060299.9,16060299.9,0,0,0,0,0,0,8975809.41400974,1629794.60647434,1629794.60647434,0,0,0,0,0,0,2838400.1591852,515386.307471672,515386.307471672,0,0,0,0,0,0,16060299.9,515386.307471672,1629794.60647434,10,0,0,0
"86","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"STANDARD_DATASET",1024,1024,1024,10,8132226344.3,866150433.5,866150433.5,0,0,0,0,0,0,452941422.769021,88117430.7286398,88117430.7286398,0,0,0,0,0,0,143232654.258736,27865178.2664612,27865178.2664612,0,0,0,0,0,0,866150433.5,27865178.2664612,88117430.7286398,10,0,0,0
"87","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"TINY_DATASET",128,128,128,10,4383205.1,14768134.2,14768134.2,0,0,0,0,0,0,3415349.37013457,9537660.37367324,9537660.37367324,0,0,0,0,0,0,1080028.30148467,3016073.03299401,3016073.03299401,0,0,0,0,0,0,14768134.2,3016073.03299401,9537660.37367324,10,0,0,0
"88","overhead-no-offloading","OMP+OFF","DYNAMIC",16,20,"TOY_DATASET",32,32,32,10,39643.4,10512330,10512330,0,0,0,0,0,0,941.09024245523,1020826.82358567,1020826.82358567,0,0,0,0,0,0,297.598864991862,322813.78591256,322813.78591256,0,0,0,0,0,0,10512330,322813.78591256,1020826.82358567,10,0,0,0
"89","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"EXTRALARGE_DATASET",4096,4096,4096,10,907346822592.8,142562015334.9,142562015334.9,0,0,0,0,0,0,62710513387.8496,32096367859.241,32096367859.241,0,0,0,0,0,0,19830805554.4087,10149762705.3824,10149762705.3824,0,0,0,0,0,0,142562015334.9,10149762705.3824,32096367859.241,10,0,0,0
"90","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"LARGE_DATASET",2048,2048,2048,10,81280581554,8826974872.2,8826974872.2,0,0,0,0,0,0,4743339565.73774,3921987964.79184,3921987964.79184,0,0,0,0,0,0,1499975674.33252,1240241492.45105,1240241492.45105,0,0,0,0,0,0,8826974872.2,1240241492.45105,3921987964.79184,10,0,0,0
"91","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"MEDIUM_DATASET",512,512,512,10,444716949.4,102377277.9,102377277.9,0,0,0,0,0,0,68168462.193288,19148800.9157833,19148800.9157833,0,0,0,0,0,0,21556760.5121868,6055382.53549932,6055382.53549932,0,0,0,0,0,0,102377277.9,6055382.53549932,19148800.9157833,10,0,0,0
"92","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"MINI_DATASET",64,64,64,10,358012.1,12206313.8,12206313.8,0,0,0,0,0,0,8501.66030582001,586072.905608016,586072.905608016,0,0,0,0,0,0,2688.46104594349,185332.52566342,185332.52566342,0,0,0,0,0,0,12206313.8,185332.52566342,586072.905608016,10,0,0,0
"93","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"SMALL_DATASET",256,256,256,10,36674411.3,14994036.4,14994036.4,0,0,0,0,0,0,327941.171563234,1692561.3455765,1692561.3455765,0,0,0,0,0,0,103704.104068386,535234.89315811,535234.89315811,0,0,0,0,0,0,14994036.4,535234.89315811,1692561.3455765,10,0,0,0
"94","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"STANDARD_DATASET",1024,1024,1024,10,8433671464.1,853362511.9,853362511.9,0,0,0,0,0,0,1254494857.16324,24150149.9843899,24150149.9843899,0,0,0,0,0,0,396706106.160343,7636947.9785352,7636947.9785352,0,0,0,0,0,0,853362511.9,7636947.9785352,24150149.9843899,10,0,0,0
"95","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"TINY_DATASET",128,128,128,10,3317264.3,11063837.7,11063837.7,0,0,0,0,0,0,128679.037301859,749647.481152486,749647.481152486,0,0,0,0,0,0,40691.8844991644,237059.348265,237059.348265,0,0,0,0,0,0,11063837.7,237059.348265,749647.481152486,10,0,0,0
"96","overhead-no-offloading","OMP+OFF","DYNAMIC",16,22,"TOY_DATASET",32,32,32,10,47025.9,12030398.1,12030398.1,0,0,0,0,0,0,1484.45199765211,1052147.01266334,1052147.01266334,0,0,0,0,0,0,469.424938976758,332718.099335819,332718.099335819,0,0,0,0,0,0,12030398.1,332718.099335819,1052147.01266334,10,0,0,0
"97","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"EXTRALARGE_DATASET",4096,4096,4096,10,918276432059.4,130674896801.5,130674896801.5,0,0,0,0,0,0,47944496528.5605,43892386987.9894,43892386987.9894,0,0,0,0,0,0,15161381030.0287,13879991482.3584,13879991482.3584,0,0,0,0,0,0,130674896801.5,13879991482.3584,43892386987.9894,10,0,0,0
"98","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"LARGE_DATASET",2048,2048,2048,10,81219007835,8411497918,8411497918,0,0,0,0,0,0,5016784184.15533,2732666956.06167,2732666956.06167,0,0,0,0,0,0,1586446455.14404,864145166.783414,864145166.783414,0,0,0,0,0,0,8411497918,864145166.783414,2732666956.06167,10,0,0,0
"99","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"MEDIUM_DATASET",512,512,512,10,439567754,154975909.6,154975909.6,0,0,0,0,0,0,82807693.9583331,39505996.7912251,39505996.7912251,0,0,0,0,0,0,26186092.0694497,12492893.1095575,12492893.1095575,0,0,0,0,0,0,154975909.6,12492893.1095575,39505996.7912251,10,0,0,0
"100","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"MINI_DATASET",64,64,64,10,320834.6,12235200.1,12235200.1,0,0,0,0,0,0,47309.6746619782,2504134.77609359,2504134.77609359,0,0,0,0,0,0,14960.6327293408,791876.94604915,791876.94604915,0,0,0,0,0,0,12235200.1,791876.94604915,2504134.77609359,10,0,0,0
"101","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"SMALL_DATASET",256,256,256,10,38951340.3,17458048.2,17458048.2,0,0,0,0,0,0,7386261.10715383,2119210.11803566,2119210.11803566,0,0,0,0,0,0,2335740.84913231,670153.081346696,670153.081346696,0,0,0,0,0,0,17458048.2,670153.081346696,2119210.11803566,10,0,0,0
"102","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"STANDARD_DATASET",1024,1024,1024,10,8177473610.7,875642564,875642564,0,0,0,0,0,0,458173099.31792,124107397.262656,124107397.262656,0,0,0,0,0,0,144887055.646317,39246204.982534,39246204.982534,0,0,0,0,0,0,875642564,39246204.982534,124107397.262656,10,0,0,0
"103","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"TINY_DATASET",128,128,128,10,3411134.1,14206442.8,14206442.8,0,0,0,0,0,0,120966.801765149,2465945.93436034,2465945.93436034,0,0,0,0,0,0,38253.0614843948,779800.573941073,779800.573941073,0,0,0,0,0,0,14206442.8,779800.573941073,2465945.93436034,10,0,0,0
"104","overhead-no-offloading","OMP+OFF","DYNAMIC",16,24,"TOY_DATASET",32,32,32,10,45258.5,13399244.4,13399244.4,0,0,0,0,0,0,9935.50670854565,2450193.4254812,2450193.4254812,0,0,0,0,0,0,3141.8830906887,774819.193249063,774819.193249063,0,0,0,0,0,0,13399244.4,774819.193249063,2450193.4254812,10,0,0,0
"105","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"EXTRALARGE_DATASET",4096,4096,4096,10,893190393302.5,911397707590.7,911397707590.7,0,0,0,0,0,0,16202365095.8909,14830775293.5186,14830775293.5186,0,0,0,0,0,0,5123637718.46276,4689902939.3671,4689902939.3671,0,0,0,0,0,0,911397707590.7,4689902939.3671,14830775293.5186,0,10,10,0
"106","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"LARGE_DATASET",2048,2048,2048,10,103602103710.6,115089288923.8,115089288923.8,0,0,0,0,0,0,24053890651.1129,27589631588.3059,27589631588.3059,0,0,0,0,0,0,7606508104.61473,8724607562.39754,8724607562.39754,0,0,0,0,0,0,115089288923.8,8724607562.39754,27589631588.3059,0,10,10,0
"107","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"MEDIUM_DATASET",512,512,512,10,405504224.1,396277256.2,396277256.2,0,0,0,0,0,0,229270.597026406,8526305.34519622,8526305.34519622,0,0,0,0,0,0,72501.7287110069,2696254.49168882,2696254.49168882,0,0,0,0,0,0,396277256.2,2696254.49168882,8526305.34519622,0,10,10,0
"108","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"MINI_DATASET",64,64,64,10,319856.4,10398385.3,10398385.3,0,0,0,0,0,0,8929.39038357167,419825.591758239,419825.591758239,0,0,0,0,0,0,2823.7211728891,132760.508998405,132760.508998405,0,0,0,0,0,0,10398385.3,132760.508998405,419825.591758239,10,0,0,0
"109","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"SMALL_DATASET",256,256,256,10,38739160.7,49465541.2,49465541.2,0,0,0,0,0,0,124619.1128521,360015.651923697,360015.651923697,0,0,0,0,0,0,39408.0236602198,113846.945338926,113846.945338926,0,0,0,0,0,0,49465541.2,113846.945338926,360015.651923697,0,10,10,0
"110","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"STANDARD_DATASET",1024,1024,1024,10,8253481148,8541510305.8,8541510305.8,0,0,0,0,0,0,150971016.713258,177896244.442415,177896244.442415,0,0,0,0,0,0,47741227.3485242,56255731.9628101,56255731.9628101,0,0,0,0,0,0,8541510305.8,56255731.9628101,177896244.442415,0,10,10,0
"111","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"TINY_DATASET",128,128,128,10,4210245,16669881,16669881,0,0,0,0,0,0,1166235.87696105,4303054.48218872,4303054.48218872,0,0,0,0,0,0,368796.166020081,1360745.30595128,1360745.30595128,0,0,0,0,0,0,16669881,1360745.30595128,4303054.48218872,10,0,0,0
"112","overhead-no-offloading","OMP+OFF","DYNAMIC",32,1,"TOY_DATASET",32,32,32,10,41598.7,10125999.5,10125999.5,0,0,0,0,0,0,2181.85997106444,1073111.19436203,1073111.19436203,0,0,0,0,0,0,689.964704411272,339347.555680767,339347.555680767,0,0,0,0,0,0,10125999.5,339347.555680767,1073111.19436203,10,0,0,0
"113","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"EXTRALARGE_DATASET",4096,4096,4096,10,919455724513.7,646972080650,646972080650,0,0,0,0,0,0,48219854156.9564,64366248374.7585,64366248374.7585,0,0,0,0,0,0,15248456757.7121,20354394930.4348,20354394930.4348,0,0,0,0,0,0,646972080650,20354394930.4348,64366248374.7585,0,10,10,0
"114","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"LARGE_DATASET",2048,2048,2048,10,93900990918.6,54186421760.4,54186421760.4,0,0,0,0,0,0,21415981479.46,14785056385.8391,14785056385.8391,0,0,0,0,0,0,6772327980.3076,4675445351.32689,4675445351.32689,0,0,0,0,0,0,54186421760.4,4675445351.32689,14785056385.8391,0,10,10,0
"115","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"MEDIUM_DATASET",512,512,512,10,405329148.3,204971432.7,204971432.7,0,0,0,0,0,0,406941.060837562,8521366.88093819,8521366.88093819,0,0,0,0,0,0,128686.062569184,2694692.81216895,2694692.81216895,0,0,0,0,0,0,204971432.7,2694692.81216895,8521366.88093819,0,10,10,0
"116","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"MINI_DATASET",64,64,64,10,318690.1,10283394.9,10283394.9,0,0,0,0,0,0,1243.09021751798,427330.995292044,427330.995292044,0,0,0,0,0,0,393.099642443095,135133.925990955,135133.925990955,0,0,0,0,0,0,10283394.9,135133.925990955,427330.995292044,10,0,0,0
"117","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"SMALL_DATASET",256,256,256,10,39201408.1,32552468.9,32552468.9,0,0,0,0,0,0,2763243.57756885,1918781.17899565,1918781.17899565,0,0,0,0,0,0,873814.343494973,606771.88570895,606771.88570895,0,0,0,0,0,0,32552468.9,606771.88570895,1918781.17899565,10,0,0,0
"118","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"STANDARD_DATASET",1024,1024,1024,10,8062005998.7,4314616018.1,4314616018.1,0,0,0,0,0,0,210807752.645787,79927798.2316848,79927798.2316848,0,0,0,0,0,0,66663264.6782075,25275389.0774503,25275389.0774503,0,0,0,0,0,0,4314616018.1,25275389.0774503,79927798.2316848,0,10,10,0
"119","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"TINY_DATASET",128,128,128,10,3618465.4,12160293.7,12160293.7,0,0,0,0,0,0,394832.216998225,1090776.09126797,1090776.09126797,0,0,0,0,0,0,124856.909932824,344933.686566247,344933.686566247,0,0,0,0,0,0,12160293.7,344933.686566247,1090776.09126797,10,0,0,0
"120","overhead-no-offloading","OMP+OFF","DYNAMIC",32,2,"TOY_DATASET",32,32,32,10,46048,11144792.8,11144792.8,0,0,0,0,0,0,3867.96277127896,427778.449335946,427778.449335946,0,0,0,0,0,0,1223.15722619784,135275.423383653,135275.423383653,0,0,0,0,0,0,11144792.8,135275.423383653,427778.449335946,10,0,0,0
"121","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"EXTRALARGE_DATASET",4096,4096,4096,10,919288902054.4,404272539760.3,404272539760.3,0,0,0,0,0,0,54306749857.996,102900288273.779,102900288273.779,0,0,0,0,0,0,17173302187.2293,32539928283.3059,32539928283.3059,0,0,0,0,0,0,404272539760.3,32539928283.3059,102900288273.779,0,10,10,0
"122","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"LARGE_DATASET",2048,2048,2048,10,90996599735.4,38181230856.7,38181230856.7,0,0,0,0,0,0,12802024636.7317,16184894935.5213,16184894935.5213,0,0,0,0,0,0,4048355651.36618,5118113168.67713,5118113168.67713,0,0,0,0,0,0,38181230856.7,5118113168.67713,16184894935.5213,0,10,10,0
"123","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"MEDIUM_DATASET",512,512,512,10,405355362.4,117880130.2,117880130.2,0,0,0,0,0,0,416231.973043024,1280021.44473349,1280021.44473349,0,0,0,0,0,0,131624.106980176,404778.321921716,404778.321921716,0,0,0,0,0,0,117880130.2,404778.321921716,1280021.44473349,10,0,0,0
"124","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"MINI_DATASET",64,64,64,10,323292.8,10510038.6,10510038.6,0,0,0,0,0,0,22542.5130571845,853967.716171051,853967.716171051,0,0,0,0,0,0,7128.56854447885,270048.303135272,270048.303135272,0,0,0,0,0,0,10510038.6,270048.303135272,853967.716171051,10,0,0,0
"125","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"SMALL_DATASET",256,256,256,10,38795671.2,21074620.1,21074620.1,0,0,0,0,0,0,54025.0034442901,896157.03837786,896157.03837786,0,0,0,0,0,0,17084.2061482398,283389.738246496,283389.738246496,0,0,0,0,0,0,21074620.1,283389.738246496,896157.03837786,10,0,0,0
"126","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"STANDARD_DATASET",1024,1024,1024,10,8243493664.4,2244253583.2,2244253583.2,0,0,0,0,0,0,235256524.236075,131692253.247438,131692253.247438,0,0,0,0,0,0,74394645.10006,41644747.0461609,41644747.0461609,0,0,0,0,0,0,2244253583.2,41644747.0461609,131692253.247438,0,10,10,0
"127","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"TINY_DATASET",128,128,128,10,3473399.7,11078518.9,11078518.9,0,0,0,0,0,0,42273.3499032717,412399.49357168,412399.49357168,0,0,0,0,0,0,13368.0070019597,130412.170558648,130412.170558648,0,0,0,0,0,0,11078518.9,130412.170558648,412399.49357168,10,0,0,0
"128","overhead-no-offloading","OMP+OFF","DYNAMIC",32,4,"TOY_DATASET",32,32,32,10,44679.1,10294542.6,10294542.6,0,0,0,0,0,0,4977.55660272521,1409378.39738934,1409378.39738934,0,0,0,0,0,0,1574.04160470215,445684.582078821,445684.582078821,0,0,0,0,0,0,10294542.6,445684.582078821,1409378.39738934,10,0,0,0
"129","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"EXTRALARGE_DATASET",4096,4096,4096,10,912962236783.8,270164434858,270164434858,0,0,0,0,0,0,52294447586.9975,106115998741.852,106115998741.852,0,0,0,0,0,0,16536956335.5208,33556825220.7816,33556825220.7816,0,0,0,0,0,0,270164434858,33556825220.7816,106115998741.852,0,10,10,0
"130","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"LARGE_DATASET",2048,2048,2048,10,89404237640.1,24471745589.2,24471745589.2,0,0,0,0,0,0,12977216101.4946,12986372230.5779,12986372230.5779,0,0,0,0,0,0,4103756056.89337,4106651479.13874,4106651479.13874,0,0,0,0,0,0,24471745589.2,4106651479.13874,12986372230.5779,0,10,10,0
"131","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"MEDIUM_DATASET",512,512,512,10,408209032.9,83858236.4,83858236.4,0,0,0,0,0,0,18752188.3771761,6884994.51784268,6884994.51784268,0,0,0,0,0,0,5929962.63844132,2177226.43541557,2177226.43541557,0,0,0,0,0,0,83858236.4,2177226.43541557,6884994.51784268,10,0,0,0
"132","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"MINI_DATASET",64,64,64,10,318564.3,10522317.9,10522317.9,0,0,0,0,0,0,1675.35390622731,294696.177059923,294696.177059923,0,0,0,0,0,0,529.793423053846,93191.1137253619,93191.1137253619,0,0,0,0,0,0,10522317.9,93191.1137253619,294696.177059923,10,0,0,0
"133","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"SMALL_DATASET",256,256,256,10,38800525.7,19024272.9,19024272.9,0,0,0,0,0,0,27548.8426867224,1644041.08028384,1644041.08028384,0,0,0,0,0,0,8711.70897917153,519891.438058066,519891.438058066,0,0,0,0,0,0,19024272.9,519891.438058066,1644041.08028384,10,0,0,0
"134","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"STANDARD_DATASET",1024,1024,1024,10,8211334633.1,1636050302.2,1636050302.2,0,0,0,0,0,0,235744734.443675,7797582.09277772,7797582.09277772,0,0,0,0,0,0,74549030.7233561,2465811.965532,2465811.965532,0,0,0,0,0,0,1636050302.2,2465811.965532,7797582.09277772,10,0,0,0
"135","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"TINY_DATASET",128,128,128,10,3924527.2,12338102,12338102,0,0,0,0,0,0,400877.176152275,419731.751227429,419731.751227429,0,0,0,0,0,0,126768.493861772,132730.834016985,132730.834016985,0,0,0,0,0,0,12338102,132730.834016985,419731.751227429,10,0,0,0
"136","overhead-no-offloading","OMP+OFF","DYNAMIC",32,6,"TOY_DATASET",32,32,32,10,42521.3,10060161.7,10060161.7,0,0,0,0,0,0,4101.54215441515,1835251.31874655,1835251.31874655,0,0,0,0,0,0,1297.02151271459,580357.424606676,580357.424606676,0,0,0,0,0,0,10060161.7,580357.424606676,1835251.31874655,10,0,0,0
"137","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"EXTRALARGE_DATASET",4096,4096,4096,10,919576539803.3,199968478487.5,199968478487.5,0,0,0,0,0,0,51819989985.8905,83442952050.7313,83442952050.7313,0,0,0,0,0,0,16386919668.2531,26386978316.8529,26386978316.8529,0,0,0,0,0,0,199968478487.5,26386978316.8529,83442952050.7313,0,10,10,0
"138","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"LARGE_DATASET",2048,2048,2048,10,85553667560.3,15819025339.1,15819025339.1,0,0,0,0,0,0,16102708089.1074,9881158022.95653,9881158022.95653,0,0,0,0,0,0,5092123405.83971,3124696527.2589,3124696527.2589,0,0,0,0,0,0,15819025339.1,3124696527.2589,9881158022.95653,0,10,10,0
"139","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"MEDIUM_DATASET",512,512,512,10,405261768,64767603.6,64767603.6,0,0,0,0,0,0,179027.988361845,974465.681601381,974465.681601381,0,0,0,0,0,0,56613.6208141547,308153.10555288,308153.10555288,0,0,0,0,0,0,64767603.6,308153.10555288,974465.681601381,10,0,0,0
"140","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"MINI_DATASET",64,64,64,10,351607.2,11219805.5,11219805.5,0,0,0,0,0,0,93814.0038672266,1318172.03030333,1318172.03030333,0,0,0,0,0,0,29666.5928640281,416842.596368701,416842.596368701,0,0,0,0,0,0,11219805.5,416842.596368701,1318172.03030333,10,0,0,0
"141","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"SMALL_DATASET",256,256,256,10,38766652.8,15182160.8,15182160.8,0,0,0,0,0,0,88461.8426707872,326187.966812321,326187.966812321,0,0,0,0,0,0,27974.090885516,103149.692046635,103149.692046635,0,0,0,0,0,0,15182160.8,103149.692046635,326187.966812321,10,0,0,0
"142","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"STANDARD_DATASET",1024,1024,1024,10,8206317925.2,1214283399.3,1214283399.3,0,0,0,0,0,0,233004258.978099,74201910.8590475,74201910.8590475,0,0,0,0,0,0,73682416.2890531,23464704.5051371,23464704.5051371,0,0,0,0,0,0,1214283399.3,23464704.5051371,74201910.8590475,10,0,0,0
"143","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"TINY_DATASET",128,128,128,10,3562827.8,11499949.1,11499949.1,0,0,0,0,0,0,352530.959604716,1219479.70422743,1219479.70422743,0,0,0,0,0,0,111480.077807572,385633.342570715,385633.342570715,0,0,0,0,0,0,11499949.1,385633.342570715,1219479.70422743,10,0,0,0
"144","overhead-no-offloading","OMP+OFF","DYNAMIC",32,8,"TOY_DATASET",32,32,32,10,46376.3,11042452.7,11042452.7,0,0,0,0,0,0,4691.29406927816,1143200.95790336,1143200.95790336,0,0,0,0,0,0,1483.51744325587,361511.885026088,361511.885026088,0,0,0,0,0,0,11042452.7,361511.885026088,1143200.95790336,10,0,0,0
