exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46167,5291215,5291215,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46236,5198673,5198673,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46097,5130575,5130575,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,60624,2161381,2161381,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,59856,2200146,2200146,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,100436,479687,479687,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,100086,493935,493935,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,75501,538844,538844,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,75012,528647,528647,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,70542,488277,488277,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,46655,431914,431914,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,46166,380648,380648,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,46656,357878,357878,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,46167,364933,364933,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,16,22,OMP,22,32,32,32,46516,350895,350895,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46237,413126,413126,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46167,399226,399226,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46726,385607,385607,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46586,389239,389239,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46725,386725,386725,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,46656,398807,398807,0,0,0,0,0,1,0,0,0
